GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042300301,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,42:03,5.0,13.0,0.385,3.0,8.0,0.375,2.0,2.0,1.0,2.0,4.0,6.0,9.0,2.0,1.0,2.0,3.0,15.0,12.0
0042300301,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,48:19,10.0,16.0,0.625,4.0,8.0,0.5,4.0,4.0,1.0,5.0,2.0,7.0,8.0,3.0,0.0,4.0,3.0,28.0,7.0
0042300301,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,13:25,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0
0042300301,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,22:34,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,-15.0
0042300301,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,9:07,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-8.0
0042300301,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300301,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300301,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300301,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300301,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300205,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,40:44,4.0,9.0,0.444,1.0,3.0,0.333,2.0,4.0,0.5,0.0,4.0,4.0,7.0,1.0,1.0,3.0,3.0,11.0,14.0
0042300205,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,43:21,9.0,16.0,0.563,3.0,7.0,0.429,4.0,4.0,1.0,0.0,10.0,10.0,9.0,4.0,0.0,1.0,3.0,25.0,18.0
0042300205,1610612738,BOS,Boston,201143,Al Horford,Al,C,,34:58,8.0,15.0,0.533,6.0,13.0,0.462,0.0,0.0,0.0,7.0,8.0,15.0,5.0,1.0,3.0,4.0,1.0,22.0,26.0
0042300205,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,36:08,7.0,17.0,0.412,4.0,9.0,0.444,0.0,0.0,0.0,1.0,4.0,5.0,6.0,0.0,2.0,0.0,4.0,18.0,17.0
0042300205,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,41:22,5.0,9.0,0.556,1.0,4.0,0.25,2.0,2.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,3.0,1.0,13.0,21.0
0042300205,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,12:14,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,8.0,-9.0
0042300205,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,21:17,4.0,7.0,0.571,3.0,4.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,-10.0
0042300205,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,9:56,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,-2.0
0042300205,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300205,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300205,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300205,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300205,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300205,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300204,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,34:25,9.0,15.0,0.6,2.0,3.0,0.667,7.0,9.0,0.778,1.0,7.0,8.0,1.0,0.0,0.0,5.0,4.0,27.0,3.0
0042300204,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,43:52,11.0,25.0,0.44,2.0,8.0,0.25,9.0,9.0,1.0,2.0,9.0,11.0,5.0,2.0,1.0,4.0,2.0,33.0,6.0
0042300204,1610612738,BOS,Boston,201143,Al Horford,Al,C,,28:09,3.0,9.0,0.333,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,11.0
0042300204,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,30:27,1.0,6.0,0.167,1.0,4.0,0.25,2.0,2.0,1.0,1.0,6.0,7.0,3.0,1.0,0.0,0.0,2.0,5.0,5.0
0042300204,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,42:58,6.0,11.0,0.545,4.0,8.0,0.5,0.0,0.0,0.0,1.0,6.0,7.0,5.0,3.0,1.0,2.0,0.0,16.0,6.0
0042300204,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,25:48,3.0,5.0,0.6,3.0,4.0,0.75,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,4.0
0042300204,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,19:28,4.0,5.0,0.8,0.0,0.0,0.0,1.0,2.0,0.5,3.0,3.0,6.0,0.0,0.0,1.0,2.0,3.0,9.0,-4.0
0042300204,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,14:53,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
0042300204,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300204,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300204,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300204,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300204,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300204,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300203,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,40:39,13.0,17.0,0.765,2.0,3.0,0.667,0.0,2.0,0.0,2.0,7.0,9.0,3.0,1.0,0.0,2.0,4.0,28.0,18.0
0042300203,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,41:58,11.0,25.0,0.44,2.0,8.0,0.25,9.0,9.0,1.0,1.0,12.0,13.0,6.0,1.0,1.0,5.0,2.0,33.0,8.0
0042300203,1610612738,BOS,Boston,201143,Al Horford,Al,C,,38:46,1.0,7.0,0.143,0.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,12.0
0042300203,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,36:54,4.0,13.0,0.308,3.0,8.0,0.375,1.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,12.0,13.0
0042300203,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,37:40,7.0,10.0,0.7,3.0,4.0,0.75,1.0,2.0,0.5,2.0,6.0,8.0,5.0,0.0,1.0,1.0,1.0,18.0,15.0
0042300203,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,7:51,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
0042300203,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,22:20,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,5.0,-4.0
0042300203,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,9:56,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,10.0
0042300203,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,,1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0042300203,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,,1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0042300203,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,,1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
0042300203,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,,0:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0042300203,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300203,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300202,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,31:17,7.0,17.0,0.412,0.0,6.0,0.0,5.0,5.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,19.0,-29.0
0042300202,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,37:32,7.0,17.0,0.412,2.0,5.0,0.4,9.0,11.0,0.818,0.0,7.0,7.0,6.0,1.0,0.0,1.0,3.0,25.0,-22.0
0042300202,1610612738,BOS,Boston,201143,Al Horford,Al,C,,28:47,4.0,9.0,0.444,3.0,7.0,0.429,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,11.0,-6.0
0042300202,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,30:17,3.0,11.0,0.273,1.0,8.0,0.125,3.0,4.0,0.75,0.0,4.0,4.0,5.0,0.0,1.0,1.0,3.0,10.0,-27.0
0042300202,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,34:52,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,4.0,-21.0
0042300202,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,9:26,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-10.0
0042300202,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,12:09,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-12.0
0042300202,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,19:44,6.0,10.0,0.6,1.0,4.0,0.25,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,13.0,-4.0
0042300202,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,,11:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0
0042300202,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,,4:58,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
0042300202,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,,4:58,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0042300202,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,,4:58,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
0042300202,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,,4:58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0042300202,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,,4:58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0042300201,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,33:54,12.0,18.0,0.667,4.0,6.0,0.667,4.0,4.0,1.0,1.0,5.0,6.0,2.0,0.0,1.0,1.0,2.0,32.0,9.0
0042300201,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,34:40,7.0,19.0,0.368,0.0,5.0,0.0,4.0,4.0,1.0,2.0,9.0,11.0,5.0,0.0,3.0,1.0,3.0,18.0,18.0
0042300201,1610612738,BOS,Boston,201143,Al Horford,Al,C,,27:29,3.0,7.0,0.429,1.0,5.0,0.2,0.0,0.0,0.0,0.0,8.0,8.0,4.0,1.0,0.0,0.0,1.0,7.0,15.0
0042300201,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,32:43,9.0,16.0,0.563,7.0,12.0,0.583,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,25.0,6.0
0042300201,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,35:52,6.0,14.0,0.429,2.0,7.0,0.286,0.0,0.0,0.0,2.0,4.0,6.0,2.0,0.0,1.0,0.0,2.0,14.0,14.0
0042300201,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,16:33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0
0042300201,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,21:14,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,6.0,4.0,10.0,2.0,0.0,2.0,1.0,1.0,4.0,12.0
0042300201,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,24:23,5.0,12.0,0.417,4.0,10.0,0.4,2.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,3.0,0.0,16.0,19.0
0042300201,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,,7:16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0
0042300201,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,,2:58,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
0042300201,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,,2:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0042300201,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300201,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300201,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300105,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,26:26,11.0,19.0,0.579,1.0,7.0,0.143,2.0,5.0,0.4,0.0,6.0,6.0,2.0,0.0,0.0,5.0,2.0,25.0,14.0
0042300105,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,32:06,4.0,9.0,0.444,2.0,4.0,0.5,6.0,9.0,0.667,0.0,12.0,12.0,3.0,0.0,1.0,2.0,2.0,16.0,35.0
0042300105,1610612738,BOS,Boston,201143,Al Horford,Al,C,,22:42,3.0,4.0,0.75,1.0,2.0,0.5,1.0,2.0,0.5,1.0,5.0,6.0,3.0,1.0,0.0,0.0,1.0,8.0,10.0
0042300105,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,28:59,8.0,13.0,0.615,5.0,10.0,0.5,4.0,5.0,0.8,0.0,5.0,5.0,2.0,1.0,0.0,1.0,2.0,25.0,17.0
0042300105,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,34:01,3.0,5.0,0.6,2.0,4.0,0.5,2.0,2.0,1.0,3.0,3.0,6.0,5.0,1.0,0.0,2.0,3.0,10.0,22.0
0042300105,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,27:01,2.0,8.0,0.25,0.0,3.0,0.0,3.0,4.0,0.75,0.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,7.0,19.0
0042300105,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,20:23,6.0,10.0,0.6,5.0,8.0,0.625,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,17.0,25.0
0042300105,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,18:12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,0.0,1.0,1.0,1.0,2.0,21.0
0042300105,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,,9:41,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0042300105,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,,8:03,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0
0042300105,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,,7:06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0
0042300105,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,,5:20,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0
0042300105,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300105,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300104,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,38:58,7.0,18.0,0.389,1.0,3.0,0.333,2.0,4.0,0.5,2.0,3.0,5.0,2.0,2.0,0.0,6.0,3.0,17.0,17.0
0042300104,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,37:05,5.0,14.0,0.357,2.0,6.0,0.333,8.0,8.0,1.0,0.0,11.0,11.0,5.0,0.0,0.0,1.0,3.0,20.0,12.0
0042300104,1610612738,BOS,Boston,204001,Kristaps Porziņģis,Kristaps,C,,13:31,1.0,5.0,0.2,1.0,3.0,0.333,4.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0
0042300104,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,40:50,15.0,26.0,0.577,8.0,15.0,0.533,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,3.0,1.0,3.0,38.0,10.0
0042300104,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,38:06,4.0,10.0,0.4,1.0,4.0,0.25,2.0,2.0,1.0,2.0,4.0,6.0,6.0,1.0,0.0,0.0,3.0,11.0,4.0
0042300104,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,18:17,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,10.0
0042300104,1610612738,BOS,Boston,201143,Al Horford,Al,,,33:58,3.0,5.0,0.6,1.0,3.0,0.333,0.0,0.0,0.0,1.0,7.0,8.0,2.0,1.0,0.0,1.0,4.0,7.0,15.0
0042300104,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,15:59,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0
0042300104,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,3:16,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,-4.0
0042300104,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300104,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300104,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300104,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300104,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300104,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300103,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,32:44,11.0,20.0,0.55,0.0,4.0,0.0,0.0,1.0,0.0,2.0,6.0,8.0,3.0,2.0,1.0,1.0,2.0,22.0,6.0
0042300103,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,38:48,6.0,16.0,0.375,2.0,7.0,0.286,8.0,12.0,0.667,0.0,11.0,11.0,6.0,0.0,1.0,0.0,3.0,22.0,22.0
0042300103,1610612738,BOS,Boston,204001,Kristaps Porziņģis,Kristaps,C,,27:25,5.0,9.0,0.556,3.0,5.0,0.6,5.0,6.0,0.833,1.0,4.0,5.0,2.0,1.0,2.0,0.0,3.0,18.0,12.0
0042300103,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,30:53,7.0,14.0,0.5,2.0,7.0,0.286,0.0,0.0,0.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,16.0,7.0
0042300103,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,34:31,1.0,5.0,0.2,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,23.0
0042300103,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,25:25,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,7.0,6.0
0042300103,1610612738,BOS,Boston,201143,Al Horford,Al,,,22:14,4.0,7.0,0.571,1.0,4.0,0.25,0.0,0.0,0.0,2.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0,15.0
0042300103,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,5:20,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-6.0
0042300103,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,19:58,2.0,6.0,0.333,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,15.0
0042300103,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,,1:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042300103,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,,1:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042300103,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300103,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300103,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300103,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300102,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,37:19,13.0,23.0,0.565,4.0,9.0,0.444,3.0,6.0,0.5,3.0,5.0,8.0,1.0,1.0,1.0,3.0,1.0,33.0,-22.0
0042300102,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,41:12,10.0,20.0,0.5,2.0,6.0,0.333,6.0,8.0,0.75,0.0,8.0,8.0,3.0,0.0,1.0,3.0,3.0,28.0,6.0
0042300102,1610612738,BOS,Boston,204001,Kristaps Porziņģis,Kristaps,C,,29:57,1.0,9.0,0.111,0.0,4.0,0.0,4.0,4.0,1.0,2.0,6.0,8.0,4.0,3.0,2.0,2.0,3.0,6.0,-32.0
0042300102,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,35:40,5.0,8.0,0.625,2.0,4.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,13.0,-23.0
0042300102,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,37:24,4.0,12.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,9.0,10.0
0042300102,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,19:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,-5.0
0042300102,1610612738,BOS,Boston,201143,Al Horford,Al,,,23:28,2.0,3.0,0.667,1.0,1.0,1.0,1.0,2.0,0.5,1.0,7.0,8.0,3.0,1.0,1.0,1.0,0.0,6.0,8.0
